"from_iso3","to_iso3","FABLE_Item","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial"
"GRC","RUS","Palm Oil",0,0,50.5214738386901,0.0125,10.52375,0
"IND","RUS","Palm Oil",0,0,271.344387812745,0.009375,7.8928125,0
"MEX","RUS","Palm Oil",0,0,362.317307407593,0.009375,7.8928125,0
"NOR","RUS","Palm Oil",0,0,50.5214738386901,0.0125,10.52375,0
"NPL","RUS","Palm Oil",0,0,271.344387812745,0.122388434182343,97.5546801577388,0
"RUS","RUS","Palm Oil",0,0,24.9832396597736,0,0,0
"RWA","RUS","Palm Oil",0,0,162.475237685621,0.131725916430395,117.306718158099,0
"R_CSA","RUS","Palm Oil",0,0,362.317307407593,0.00894886363636364,3.94640625,0
"R_SSA","RUS","Palm Oil",0,0,162.475237685621,0.00303308823529412,3.94640625,0
"USA","RUS","Palm Oil",0,0,272.338283509057,0.0125,10.52375,0
"IRL","RUS","Palm Oil",0,0,NA,0,0,0
"FIN","R_ASP","Palm Oil",0,0,350.821917808868,0.204166666666667,243.800208333333,0
"R_ASP","R_ASP","Palm Oil",0,0,138.093099469441,0,0,0
"IRL","R_ASP","Palm Oil",0,0,NA,0,0,0
"ARG","R_CSA","Palm Oil",0,0,102.695584332508,0.101341269842857,114.273893334736,0
"AUS","R_CSA","Palm Oil",0,0,569.516911017818,0.149484126985714,133.948448719028,0
"CHN","R_CSA","Palm Oil",0,0,569.516911017818,0.148055555557143,219.069875001791,0
"ETH","R_CSA","Palm Oil",0,0,341.93806784312,0.153055555557143,136.341027778947,0
"FIN","R_CSA","Palm Oil",0,0,322.633886466213,0.149150793652381,133.495117949797,0
"GRC","R_CSA","Palm Oil",0,0,322.633886466213,0.149150793652381,133.495117949797,0
"IND","R_CSA","Palm Oil",0,0,569.516911017818,0.152341269842857,127.988845239098,0
"NOR","R_CSA","Palm Oil",0,0,322.633886466213,0.150912698414286,135.891294872874,0
"NPL","R_CSA","Palm Oil",0,0,569.516911017818,0.149484126985714,133.948448719028,0
"RUS","R_CSA","Palm Oil",0,0,369.037148162648,0.152341269842857,127.988845239098,0
"RWA","R_CSA","Palm Oil",0,0,341.93806784312,0.149484126985714,133.948448719028,0
"R_CSA","R_CSA","Palm Oil",0,0,69.4695788034077,0,0,0
"SWE","R_CSA","Palm Oil",0,0,322.633886466213,0.149150793652381,133.495117949797,0
"TUR","R_CSA","Palm Oil",0,0,369.037148162648,0.152341269842857,127.988845239098,0
"IRL","R_CSA","Palm Oil",0,0,NA,0,0,0
"ARG","R_NEU","Palm Oil",0,0,362.317307407593,0.181972816978571,268.105100574952,0
"AUS","R_NEU","Palm Oil",0,0,271.344387812745,0.155862015821429,229.635404460106,0
"CAN","R_NEU","Palm Oil",0,0,272.338283509057,0.155862015821429,229.635404460106,0
"ETH","R_NEU","Palm Oil",0,0,162.475237685621,0.0107142857142857,31.57125,0
"FIN","R_NEU","Palm Oil",0,0,50.5214738386901,0.155862015821429,229.635404460106,0
"IND","R_NEU","Palm Oil",0,0,271.344387812745,0.161682461564286,238.210812684201,0
"MEX","R_NEU","Palm Oil",0,0,362.317307407593,0.181972816978571,268.105100574952,0
"NOR","R_NEU","Palm Oil",0,0,50.5214738386901,0.155862015821429,229.635404460106,0
"NPL","R_NEU","Palm Oil",0,0,271.344387812745,0.0107142857142857,31.57125,0
"RWA","R_NEU","Palm Oil",0,0,162.475237685621,0.0107142857142857,31.57125,0
"R_NEU","R_NEU","Palm Oil",0,0,27.991616949075,0,0,0
"R_NMC","R_NEU","Palm Oil",0,0,68.7746848370146,0.155766411260459,510.312527595435,0
"TUR","R_NEU","Palm Oil",0,0,47.2267652474879,0.179272415557143,264.126531650727,0
"USA","R_NEU","Palm Oil",0,0,272.338283509057,0.155862015821429,229.635404460106,0
"IRL","R_NEU","Palm Oil",0,0,NA,0,0,0
"ARG","R_NMC","Palm Oil",0,0,415.14977973391,0.073007334084,102.381419466635,0
"AUS","R_NMC","Palm Oil",0,0,234.863036459889,0.073405604158,103.143473046864,0
"BRA","R_NMC","Palm Oil",0,0,415.14977973391,0.072939001528,102.25067133278,0
"CAN","R_NMC","Palm Oil",0,0,327.813101014746,0.073405604158,103.143473046864,0
"FIN","R_NMC","Palm Oil",0,0,92.1427994459206,0.057905604158,84.0093821377732,0
"GBR","R_NMC","Palm Oil",0,0,92.1427994459206,0.057905604158,84.0093821377732,0
"GRC","R_NMC","Palm Oil",0,0,92.1427994459206,0.057905604158,84.0093821377732,0
"MEX","R_NMC","Palm Oil",0,0,415.14977973391,0.073807334084,103.912146739363,0
"NOR","R_NMC","Palm Oil",0,0,92.1427994459206,0.073405604158,103.143473046864,0
"NPL","R_NMC","Palm Oil",0,0,234.863036459889,0.072014295224,104.308148066104,0
"R_NEU","R_NMC","Palm Oil",0,0,66.3675353111504,0.0649964060297143,98.9117199058825,0
"R_NMC","R_NMC","Palm Oil",0,0,51.6357727156375,0,0,0
"IRL","R_NMC","Palm Oil",0,0,NA,0,0,0
"ARG","R_OEU","Palm Oil",0,0,315.905127977025,0.0513148148305556,22.8716166736825,0
"AUS","R_OEU","Palm Oil",0,0,319.664161222784,0.0513148148305556,22.8716166736825,0
"ETH","R_OEU","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"MEX","R_OEU","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NOR","R_OEU","Palm Oil",0,0,63.7968286169791,0.161581551931102,131.564910471673,0
"NPL","R_OEU","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"R_OEU","R_OEU","Palm Oil",0,0,24.5911712452982,0,0,0
"IRL","R_OEU","Palm Oil",0,0,NA,0,0,0
"AUS","R_SSA","Palm Oil",0,0,314.00867931702,0.165352564107692,132.81849479079,0
"BRA","R_SSA","Palm Oil",0,0,306.601357824664,0.164391025646154,131.50302604079,0
"DNK","R_SSA","Palm Oil",0,0,174.579354453364,0.161025641030769,135.358811110176,0
"FIN","R_SSA","Palm Oil",0,0,174.579354453364,0.161025641030769,135.358811110176,0
"GRC","R_SSA","Palm Oil",0,0,174.579354453364,0.161025641030769,135.358811110176,0
"MEX","R_SSA","Palm Oil",0,0,306.601357824664,0.165352564107692,132.81849479079,0
"NOR","R_SSA","Palm Oil",0,0,174.579354453364,0.165352564107692,132.81849479079,0
"NPL","R_SSA","Palm Oil",0,0,314.00867931702,0.165352564107692,132.81849479079,0
"RUS","R_SSA","Palm Oil",0,0,153.128587319878,0.165352564107692,132.81849479079,0
"R_SSA","R_SSA","Palm Oil",0,0,82.3785079232431,0,0,0
"SWE","R_SSA","Palm Oil",0,0,174.579354453364,0.161025641030769,135.358811110176,0
"IRL","R_SSA","Palm Oil",0,0,NA,0,0,0
"ARG","SWE","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"AUS","SWE","Palm Oil",0,0,319.664161222784,0.05433333335,45.743233347365,0
"BRA","SWE","Palm Oil",0,0,315.905127977025,0.05433333335,45.743233347365,0
"CHN","SWE","Palm Oil",0,0,319.664161222784,0.05433333335,70.073700021495,0
"ETH","SWE","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"IND","SWE","Palm Oil",0,0,319.664161222784,0.01525,12.838975,0
"MEX","SWE","Palm Oil",0,0,315.905127977025,0.130898515355839,105.417378070925,0
"NPL","SWE","Palm Oil",0,0,319.664161222784,0.122388434182343,97.5546801577388,0
"RWA","SWE","Palm Oil",0,0,184.055335140733,0.131725916430395,117.306718158099,0
"R_CSA","SWE","Palm Oil",0,0,315.905127977025,0.00987878788181818,22.8716166736825,0
"R_SSA","SWE","Palm Oil",0,0,184.055335140733,0.00249509803970588,19.527402782455,0
"SWE","SWE","Palm Oil",0,0,40.5559124182115,0,0,0
"USA","SWE","Palm Oil",0,0,214.645091214405,0.05433333335,45.743233347365,0
"IRL","SWE","Palm Oil",0,0,NA,0,0,0
"ARG","TUR","Palm Oil",0,0,362.317307407593,0.2025,170.48475,0
"AUS","TUR","Palm Oil",0,0,271.344387812745,0.2025,170.48475,0
"BRA","TUR","Palm Oil",0,0,362.317307407593,0.2025,170.48475,0
"CHN","TUR","Palm Oil",0,0,271.344387812745,0.2025,261.16425,0
"COL","TUR","Palm Oil",0,0,362.317307407593,0.2025,147.5415,0
"DEU","TUR","Palm Oil",0,0,50.5214738386901,0.2025,143.856,0
"DNK","TUR","Palm Oil",0,0,50.5214738386901,0.2025,170.48475,0
"FIN","TUR","Palm Oil",0,0,50.5214738386901,0.2025,170.48475,0
"GBR","TUR","Palm Oil",0,0,50.5214738386901,0.2025,170.48475,0
"IND","TUR","Palm Oil",0,0,271.344387812745,0.2025,170.48475,0
"MEX","TUR","Palm Oil",0,0,362.317307407593,0.2025,170.48475,0
"NOR","TUR","Palm Oil",0,0,50.5214738386901,0.2025,170.48475,0
"NPL","TUR","Palm Oil",0,0,271.344387812745,0.2025,170.48475,0
"RWA","TUR","Palm Oil",0,0,162.475237685621,0.2025,170.48475,0
"R_CSA","TUR","Palm Oil",0,0,362.317307407593,0.2025,170.48475,0
"R_NEU","TUR","Palm Oil",0,0,47.2267652474879,0.173571428571429,85.242375,0
"TUR","TUR","Palm Oil",0,0,70.9777729487964,0,0,0
"USA","TUR","Palm Oil",0,0,272.338283509057,0.2025,170.48475,0
"IRL","TUR","Palm Oil",0,0,NA,0,0,0
"ARG","USA","Palm Oil",0,0,171.858198768296,0.130898515355839,105.417378070925,0
"AUS","USA","Palm Oil",0,0,455.716872080097,0.122388434182343,97.5546801577388,0
"CHN","USA","Palm Oil",0,0,455.716872080097,0.122388434182343,97.5546801577388,0
"DEU","USA","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"FIN","USA","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"GRC","USA","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"IND","USA","Palm Oil",0,0,455.716872080097,0.122388434182343,97.5546801577388,0
"NOR","USA","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"NPL","USA","Palm Oil",0,0,455.716872080097,0.122388434182343,97.5546801577388,0
"RUS","USA","Palm Oil",0,0,271.759958990611,0.13578757130328,111.627272484793,0
"RWA","USA","Palm Oil",0,0,401.899761866145,0.131725916430395,117.306718158099,0
"R_NEU","USA","Palm Oil",0,0,271.759958990611,0.13578757130328,111.627272484793,0
"SWE","USA","Palm Oil",0,0,219.58181630098,0.161581551931102,131.564910471673,0
"TUR","USA","Palm Oil",0,0,271.759958990611,0.13578757130328,111.627272484793,0
"USA","USA","Palm Oil",0,0,36.6014292214305,0,0,0
"IRL","USA","Palm Oil",0,0,NA,0,0,0
"ARG","ARG","Palm Oil",0,0,94.6029624728623,0,0,0
"AUS","ARG","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"CAN","ARG","Palm Oil",0,0,153.774593418838,0.1,84.19,0
"CHN","ARG","Palm Oil",0,0,569.516911017818,0.1,128.97,0
"DEU","ARG","Palm Oil",0,0,322.633886466213,0.1,71.04,0
"DNK","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"ETH","ARG","Palm Oil",0,0,341.93806784312,0.1,84.19,0
"FIN","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"GBR","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"GRC","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"IDN","ARG","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"IND","ARG","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"MEX","ARG","Palm Oil",0,0,102.695584332508,0.05,42.095,0
"NOR","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"NPL","ARG","Palm Oil",0,0,569.516911017818,0.1,84.19,0
"RUS","ARG","Palm Oil",0,0,369.037148162648,0.1,84.19,0
"RWA","ARG","Palm Oil",0,0,341.93806784312,0.1,84.19,0
"R_CSA","ARG","Palm Oil",0,0,102.695584332508,0.0656363636363636,48.2689333333333,0
"R_NEU","ARG","Palm Oil",0,0,369.037148162648,0.1,84.19,0
"R_NMC","ARG","Palm Oil",0,0,427.459452146488,0.0964285714285714,42.095,0
"R_OEU","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"SWE","ARG","Palm Oil",0,0,322.633886466213,0.1,84.19,0
"TUR","ARG","Palm Oil",0,0,369.037148162648,0.1,84.19,0
"USA","ARG","Palm Oil",0,0,153.774593418838,0.1,84.19,0
"IRL","ARG","Palm Oil",0,0,NA,0,0,0
"ARG","RWA","Palm Oil",0,0,306.601357824664,0.08,67.352,0
"AUS","RWA","Palm Oil",0,0,314.00867931702,0.08,67.352,0
"BRA","RWA","Palm Oil",0,0,306.601357824664,0.08,67.352,0
"CAN","RWA","Palm Oil",0,0,402.736660740025,0.08,67.352,0
"CHN","RWA","Palm Oil",0,0,314.00867931702,0.08,103.176,0
"COL","RWA","Palm Oil",0,0,306.601357824664,0.08,58.288,0
"DEU","RWA","Palm Oil",0,0,174.579354453364,0.08,56.832,0
"DNK","RWA","Palm Oil",0,0,174.579354453364,0.08,67.352,0
"ETH","RWA","Palm Oil",0,0,59.4226054357479,0.072,60.6168,0
"FIN","RWA","Palm Oil",0,0,174.579354453364,0.08,67.352,0
"GBR","RWA","Palm Oil",0,0,174.579354453364,0.08,67.352,0
"GRC","RWA","Palm Oil",0,0,174.579354453364,0.08,67.352,0
"MEX","RWA","Palm Oil",0,0,306.601357824664,0.08,67.352,0
"NOR","RWA","Palm Oil",0,0,174.579354453364,0.08,67.352,0
"NPL","RWA","Palm Oil",0,0,314.00867931702,0.08,67.352,0
"RUS","RWA","Palm Oil",0,0,153.128587319878,0.08,67.352,0
"RWA","RWA","Palm Oil",0,0,6.24002131085707,0,0,0
"R_CSA","RWA","Palm Oil",0,0,306.601357824664,0.08,67.352,0
"R_NEU","RWA","Palm Oil",0,0,153.128587319878,0.08,67.352,0
"SWE","RWA","Palm Oil",0,0,174.579354453364,0.08,67.352,0
"TUR","RWA","Palm Oil",0,0,153.128587319878,0.08,67.352,0
"USA","RWA","Palm Oil",0,0,402.736660740025,0.08,67.352,0
"IRL","RWA","Palm Oil",0,0,NA,0,0,0
"ARG","AUS","Rice",0,0,551.578138281287,0.269288505822901,77.5145370573465,0
"BRA","AUS","Rice",0,0,551.578138281287,0.269288505822901,77.5145370573465,0
"COL","AUS","Rice",0,0,551.578138281287,0.269288505822901,77.5145370573465,0
"DNK","AUS","Rice",0,0,350.821917808868,0.204484751838461,85.3146678830753,0
"ETH","AUS","Rice",0,0,340.564107323453,0.213556380166398,112.123176852579,0
"FIN","AUS","Rice",0,0,350.821917808868,0.204484751838461,85.3146678830753,0
"GRC","AUS","Rice",0,0,350.821917808868,0.204484751838461,85.3146678830753,0
"IDN","AUS","Rice",0,0,133.146008124487,0.247450837965234,86.7283237783019,0
"MEX","AUS","Rice",0,0,551.578138281287,0.269288505822901,77.5145370573465,0
"NOR","AUS","Rice",0,0,350.821917808868,0.204484751838461,85.3146678830753,0
"NPL","AUS","Rice",0,0,133.146008124487,0.247450837965234,86.7283237783019,0
"RWA","AUS","Rice",0,0,340.564107323453,0.213556380166398,112.123176852579,0
"SWE","AUS","Rice",0,0,350.821917808868,0.204484751838461,85.3146678830753,0
"TUR","AUS","Rice",0,0,283.519139266581,0.254399717832157,119.141957480125,0
"IRL","AUS","Rice",0,0,NA,0,0,0
"AUS","BRA","Rice",0,0,569.516911017818,0.09533333334,49.3569321910099,0
"COL","BRA","Rice",0,0,102.695584332508,0.269288505822901,77.5145370573465,0
"DNK","BRA","Rice",0,0,322.633886466213,0.09533333334,45.9768172444056,0
"ETH","BRA","Rice",0,0,341.93806784312,0.09533333334,45.9768172444056,0
"FIN","BRA","Rice",0,0,322.633886466213,0.09533333334,45.9768172444056,0
"IDN","BRA","Rice",0,0,569.516911017818,0.09533333334,33.919600002372,0
"NPL","BRA","Rice",0,0,569.516911017818,0.09533333334,25.02500000175,0
"RUS","BRA","Rice",0,0,369.037148162648,0.09533333334,24.59600000172,0
"RWA","BRA","Rice",0,0,341.93806784312,0.09533333334,82.787466672456,0
"SWE","BRA","Rice",0,0,322.633886466213,0.09533333334,45.9768172444056,0
"IRL","BRA","Rice",0,0,NA,0,0,0
"COL","CAN","Rice",0,0,171.858198768296,0.269288505822901,77.5145370573465,0
"DNK","CAN","Rice",0,0,219.58181630098,0.204484751838461,85.3146678830753,0
"ETH","CAN","Rice",0,0,401.899761866145,0.213556380166398,112.123176852579,0
"FIN","CAN","Rice",0,0,219.58181630098,0.204484751838461,85.3146678830753,0
"GRC","CAN","Rice",0,0,219.58181630098,0.204484751838461,85.3146678830753,0
"NOR","CAN","Rice",0,0,219.58181630098,0.01431578722,6.90413635675919,0
"NPL","CAN","Rice",0,0,455.716872080097,0.247450837965234,86.7283237783019,0
"RWA","CAN","Rice",0,0,401.899761866145,0.213556380166398,112.123176852579,0
"SWE","CAN","Rice",0,0,219.58181630098,0.204484751838461,85.3146678830753,0
"IRL","CAN","Rice",0,0,NA,0,0,0
"COL","CHN","Rice",0,0,551.578138281287,0.46666666666,268.121207861338,0
"DNK","CHN","Rice",0,0,350.821917808868,0.46666666666,225.061343135479,0
"ETH","CHN","Rice",0,0,340.564107323453,0.213556380166398,112.123176852579,0
"GRC","CHN","Rice",0,0,350.821917808868,0.46666666666,133.559999998092,0
"IDN","CHN","Rice",0,0,133.146008124487,0.36333333334,129.274000002372,0
"MEX","CHN","Rice",0,0,551.578138281287,0.46666666666,108.313333331786,0
"NOR","CHN","Rice",0,0,350.821917808868,0.46666666666,225.061343135479,0
"NPL","CHN","Rice",0,0,133.146008124487,0.247450837965234,86.7283237783019,0
"SWE","CHN","Rice",0,0,350.821917808868,0.46666666666,225.061343135479,0
"IRL","CHN","Rice",0,0,NA,0,0,0
"ARG","COL","Rice",0,0,102.695584332508,0.269288505822901,77.5145370573465,0
"AUS","COL","Rice",0,0,569.516911017818,0.52,269.219630113955,0
"BRA","COL","Rice",0,0,102.695584332508,0.269288505822901,77.5145370573465,0
"CAN","COL","Rice",0,0,153.774593418838,0.4806,231.781031812407,0
"CHN","COL","Rice",0,0,569.516911017818,0.52,215.072,0
"DNK","COL","Rice",0,0,322.633886466213,0.5,241.137153362887,0
"ETH","COL","Rice",0,0,341.93806784312,0.52,250.782639497402,0
"FIN","COL","Rice",0,0,322.633886466213,0.5,241.137153362887,0
"GBR","COL","Rice",0,0,322.633886466213,0.5,241.137153362887,0
"GRC","COL","Rice",0,0,322.633886466213,0.5,143.1,0
"IDN","COL","Rice",0,0,569.516911017818,0.52,185.016,0
"IND","COL","Rice",0,0,569.516911017818,0.52,250.782639497402,0
"MEX","COL","Rice",0,0,102.695584332508,0.4356,101.10276,0
"NOR","COL","Rice",0,0,322.633886466213,0.52,250.782639497402,0
"NPL","COL","Rice",0,0,569.516911017818,0.52,136.5,0
"RUS","COL","Rice",0,0,369.037148162648,0.52,134.16,0
"RWA","COL","Rice",0,0,341.93806784312,0.52,451.568,0
"R_NEU","COL","Rice",0,0,369.037148162648,0.518571428571429,178.0355,0
"R_NMC","COL","Rice",0,0,427.459452146488,0.52,304.195610094038,0
"R_SSA","COL","Rice",0,0,341.93806784312,0.52,222.886865886926,0
"SWE","COL","Rice",0,0,322.633886466213,0.5,241.137153362887,0
"TUR","COL","Rice",0,0,369.037148162648,0.52,286.312,0
"IRL","COL","Rice",0,0,NA,0,0,0
"ARG","DEU","Rice",0,0,315.905127977025,0.35499436906,171.204663229965,0
"IDN","DEU","Rice",0,0,319.664161222784,0.26005655472,92.528122169376,0
"MEX","DEU","Rice",0,0,315.905127977025,0.35499436906,82.394193058826,0
"NPL","DEU","Rice",0,0,319.664161222784,0.247450837965234,86.7283237783019,0
"RWA","DEU","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"IRL","DEU","Rice",0,0,NA,0,0,0
"ARG","DNK","Rice",0,0,315.905127977025,0.35499436906,171.204663229965,0
"AUS","DNK","Rice",0,0,319.664161222784,0.2635614846,136.453702685186,0
"BRA","DNK","Rice",0,0,315.905127977025,0.26005655472,52.895503230048,0
"CAN","DNK","Rice",0,0,214.645091214405,0.280646362675752,87.4262141615603,0
"CHN","DNK","Rice",0,0,319.664161222784,0.26005655472,107.559391032192,0
"COL","DNK","Rice",0,0,315.905127977025,0.22331559328,128.304957011486,0
"ETH","DNK","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"GRC","DNK","Rice",0,0,63.7968286169791,0.204484751838461,85.3146678830753,0
"IDN","DNK","Rice",0,0,319.664161222784,0.26005655472,92.528122169376,0
"MEX","DNK","Rice",0,0,315.905127977025,0.35499436906,82.394193058826,0
"NPL","DNK","Rice",0,0,319.664161222784,0.247450837965234,86.7283237783019,0
"RUS","DNK","Rice",0,0,53.0862389233393,0.35499436906,91.58854721748,0
"RWA","DNK","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"R_CSA","DNK","Rice",0,0,315.905127977025,0.175542039054545,92.2198831138509,0
"IRL","DNK","Rice",0,0,NA,0,0,0
"ARG","ETH","Rice",0,0,306.601357824664,0.06,28.9364584035464,0
"AUS","ETH","Rice",0,0,314.00867931702,0.06,31.0638034746871,0
"BRA","ETH","Rice",0,0,306.601357824664,0.06,12.204,0
"CAN","ETH","Rice",0,0,402.736660740025,0.06,28.9364584035464,0
"CHN","ETH","Rice",0,0,314.00867931702,0.06,24.816,0
"COL","ETH","Rice",0,0,306.601357824664,0.06,34.4727267255217,0
"DNK","ETH","Rice",0,0,174.579354453364,0.06,28.9364584035464,0
"FIN","ETH","Rice",0,0,174.579354453364,0.06,28.9364584035464,0
"GBR","ETH","Rice",0,0,174.579354453364,0.06,28.9364584035464,0
"GRC","ETH","Rice",0,0,174.579354453364,0.06,17.172,0
"IDN","ETH","Rice",0,0,314.00867931702,0.06,21.348,0
"MEX","ETH","Rice",0,0,306.601357824664,0.06,13.926,0
"NOR","ETH","Rice",0,0,174.579354453364,0.06,28.9364584035464,0
"NPL","ETH","Rice",0,0,314.00867931702,0.06,15.75,0
"RUS","ETH","Rice",0,0,153.128587319878,0.06,15.48,0
"RWA","ETH","Rice",0,0,59.4226054357479,0.054,46.8936,0
"R_CSA","ETH","Rice",0,0,306.601357824664,0.06,21.7128461538462,0
"R_NEU","ETH","Rice",0,0,153.128587319878,0.06,20.742,0
"R_OEU","ETH","Rice",0,0,174.579354453364,0.06,24.072,0
"R_SSA","ETH","Rice",0,0,59.4226054357479,0.0568235294117647,23.0516625245424,0
"SWE","ETH","Rice",0,0,174.579354453364,0.06,28.9364584035464,0
"TUR","ETH","Rice",0,0,153.128587319878,0.06,33.036,0
"IRL","ETH","Rice",0,0,NA,0,0,0
"ARG","FIN","Rice",0,0,315.905127977025,0.35499436906,171.204663229965,0
"AUS","FIN","Rice",0,0,319.664161222784,0.2635614846,136.453702685186,0
"BRA","FIN","Rice",0,0,315.905127977025,0.26005655472,52.895503230048,0
"CAN","FIN","Rice",0,0,214.645091214405,0.280646362675752,87.4262141615603,0
"COL","FIN","Rice",0,0,315.905127977025,0.22331559328,128.304957011486,0
"ETH","FIN","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"IDN","FIN","Rice",0,0,319.664161222784,0.26005655472,92.528122169376,0
"MEX","FIN","Rice",0,0,315.905127977025,0.35499436906,82.394193058826,0
"NPL","FIN","Rice",0,0,319.664161222784,0.247450837965234,86.7283237783019,0
"RWA","FIN","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"R_CSA","FIN","Rice",0,0,315.905127977025,0.175542039054545,92.2198831138509,0
"R_SSA","FIN","Rice",0,0,184.055335140733,0.0437407389741176,98.5012417496701,0
"TUR","FIN","Rice",0,0,53.0862389233393,0.25697655472,141.491291028832,0
"IRL","FIN","Rice",0,0,NA,0,0,0
"COL","GBR","Rice",0,0,315.905127977025,0.22331559328,128.304957011486,0
"ETH","GBR","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"IDN","GBR","Rice",0,0,319.664161222784,0.26005655472,92.528122169376,0
"MEX","GBR","Rice",0,0,315.905127977025,0.35499436906,82.394193058826,0
"NPL","GBR","Rice",0,0,319.664161222784,0.247450837965234,86.7283237783019,0
"RUS","GBR","Rice",0,0,53.0862389233393,0.35499436906,91.58854721748,0
"RWA","GBR","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"IRL","GBR","Rice",0,0,NA,0,0,0
"ARG","GRC","Rice",0,0,315.905127977025,0.35499436906,171.204663229965,0
"AUS","GRC","Rice",0,0,319.664161222784,0.2635614846,136.453702685186,0
"CAN","GRC","Rice",0,0,214.645091214405,0.280646362675752,87.4262141615603,0
"CHN","GRC","Rice",0,0,319.664161222784,0.26005655472,107.559391032192,0
"COL","GRC","Rice",0,0,315.905127977025,0.22331559328,128.304957011486,0
"DNK","GRC","Rice",0,0,63.7968286169791,0.204484751838461,85.3146678830753,0
"ETH","GRC","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"IDN","GRC","Rice",0,0,319.664161222784,0.26005655472,92.528122169376,0
"MEX","GRC","Rice",0,0,315.905127977025,0.35499436906,82.394193058826,0
"NOR","GRC","Rice",0,0,63.7968286169791,0.2635614846,127.108932265081,0
"NPL","GRC","Rice",0,0,319.664161222784,0.247450837965234,86.7283237783019,0
"RUS","GRC","Rice",0,0,53.0862389233393,0.35499436906,91.58854721748,0
"RWA","GRC","Rice",0,0,184.055335140733,0.213556380166398,112.123176852579,0
"R_SSA","GRC","Rice",0,0,184.055335140733,0.0437407389741176,98.5012417496701,0
"IRL","GRC","Rice",0,0,NA,0,0,0
"ARG","IDN","Rice",0,0,551.578138281287,0.07421244538,35.7907556460638,0
"AUS","IDN","Rice",0,0,133.146008124487,0.05492151186,28.4345175158623,0
